,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol),exo/endo,Type of Coordination Atoms,Number of Coordination Atoms
391,[H]C(N(C(C)C)C(C)C)=O,FC(C=C1)=CC=C1C#CC2=CC=C(F)C=C2,C[C@H](CC(C1=CC=C(F)C=C1)=C2C3=CC=C(F)C=C3)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.63,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,35.0,,0.0,,,,P,,,,,,,0.95,,,,1.0,,,0.4,,,
392,[H]C(N(C(C)C)C(C)C)=O,FC1=CC=CC(C#CC2=CC=CC(F)=C2)=C1,C[C@H](CC(C1=CC(F)=CC=C1)=C2C3=CC=CC(F)=C3)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.53,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,36.0,,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
393,[H]C(N(C(C)C)C(C)C)=O,FC(C=CC=C1)=C1C#CC2=CC=CC=C2F,C[C@H](CC(C1=C(F)C=CC=C1)=C2C3=CC=CC=C3F)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.84,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,37.0,,0.0,,,,P,,,,,,,0.91,,,,1.0,,,0.4,,,
394,[H]C(N(C(C)C)C(C)C)=O,CN(C=C1)C2=C1C=CC(C#CC3=CC=C(N(C)C=C4)C4=C3)=C2,C[C@H](CC(C1=CC=C(N(C)C=C2)C2=C1)=C3C4=CC(N(C)C=C5)=C5C=C4)N(C(C)C)C3=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.48,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,38.0,,0.0,,,,P,,,,,,,0.93,,,,1.0,,,0.4,,,
395,[H]C(N(C(C)C)C(C)C)=O,C1(C#CC2=CSC=C2)=CSC=C1,C[C@H](CC(C1=CSC=C1)=C2C3=CSC=C3)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.4,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,39.0,,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
396,[H]C(N(C(C)C)C(C)C)=O,CCCCC#CC1=CC=CC=C1,C[C@H](CC(C1=CC=CC=C1)=C2CCCC)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.59,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,40.0,,0.0,,,,P,,,,,,,0.93,,,,1.0,,,0.4,,,
397,[H]C(N(C(C)C)C(C)C)=O,CC(C#CC)(C)C,C[C@H](CC(C)=C1C(C)(C)C)N(C(C)C)C1=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.54,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,41.0,,0.0,,,,P,,,,,,,0.89,,,,1.0,,,0.4,,,
398,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.9,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,42.0,,0.0,,,,P,,,,,,,0.91,,,,1.0,,,0.4,,,
399,CC(C)N(C(C)(C)C)C=O,CCCC#CCCC,O=C1N(C(C)(C)C)[C@H](C)CC(CCC)=C1CCC,O=C1C(CCC)=C(CCC)CC(C(C)(C)C)N1C(C)C,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.46,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,43.0,0.47,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
400,CC(C)N(C1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2)C=O,CCCC#CCCC,O=C1N(C2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.65,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,44.0,,0.0,,,,P,,,,,,,0.82,,,,1.0,,,0.4,,,
401,CC(C)N(C1CCC(C)(C)CC1)C=O,CCCC#CCCC,O=C1N(C2CCC(C)(C)CC2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.56,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,45.0,,0.0,,,,P,,,,,,,0.92,,,,1.0,,,0.4,,,
402,CC(C)N(C1COC(C)(C)OC1)C=O,CCCC#CCCC,O=C1N(C2COC(C)(C)OC2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.75,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,46.0,,0.0,,,,P,,,,,,,0.92,,,,1.0,,,0.4,,,
403,CC(C)N(CC1=C(C)C=C(C)C=C1C)C=O,CCCC#CCCC,O=C1N(CC2=C(C)C=C(C)C=C2C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.46,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,47.0,,0.0,,,,P,,,,,,,0.74,,,,1.0,,,0.4,,,
404,CC(C)N(C(C1=CC=CC=C1)C2=CC=CC=C2)C=O,CCCC#CCCC,O=C1N(C(C2=CC=CC=C2)C3=CC=CC=C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.45,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,48.0,,0.0,,,,P,,,,,,,0.93,,,,1.0,,,0.4,,,
405,CC(C)N(C(CC1=CC=CC=C1)CC2=CC=CC=C2)C=O,CCCC#CCCC,O=C1N(C(CC2=CC=CC=C2)CC3=CC=CC=C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.55,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,49.0,,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
406,CC(CCCC1(C)C)(C)N1C=O,CCCC#CCCC,O=C1N2[C@](CCCC2(C)C)(C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC(C)=CC(C)=C3)(C4=CC(C)=CC(C)=C4)OP(OC2(C5=CC(C)=CC(C)=C5)C6=CC(C)=CC(C)=C6)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,S,,,,,0.4,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,50.0,,0.0,,,,P,,,,,,,0.74,,,,1.0,,,0.4,,,
407,CC(COCC1)(C)N1C=O,CCCC#CCCC,O=C1N2[C@](COCC2)(C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.42,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,51.0,,0.0,,,,P,,,,,,,0.7,,,,1.0,,,0.4,,,
408,O=CN(C1CCCCC1)C2CCCCC2,CCCC#CCCC,O=C1N(C2CCCCC2)[C@H](CCCC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC=CC=C3C)(C4=CC=CC=C4C)OP(OC2(C5=C(C)C=CC=C5)C6=CC=CC=C6C)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.9,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,52.0,,0.0,,,,P,,,,,,,0.85,,,,1.0,,,0.4,,,
409,O=CN(C1CCCCCC1)C2CCCCCC2,CCCC#CCCC,O=C1N(C2CCCCCC2)[C@H](CCCCC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC=CC=C3C)(C4=CC=CC=C4C)OP(OC2(C5=C(C)C=CC=C5)C6=CC=CC=C6C)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.95,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,53.0,,0.0,,,,P,,,,,,,0.85,,,,1.0,,,0.4,,,
410,O=CN(C(C)C)C1=CC=CC=C1,CCCC#CCCC,O=C(/C(CCC)=C/CCC)N(C(C)C)C1=CC=CC=C1,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,,,,,,0.9,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,54.0,,0.0,,,,P,,,,,,,,,,,1.0,,,0.4,,,
411,O=CN(C1=C(C(C)C)C=CC=C1C(C)C)C(C)C,CCCC#CCCC,O=C1N(C2=C(C(C)C)C=CC=C2C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.25,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,55.0,,0.0,,,,P,,,,,,,0.7,,,,1.0,,,0.4,,,
412,O=CN(C1=C(F)C=CC=C1F)C(C)C,CCCC#CCCC,O=C1N(C2=C(F)C=CC=C2F)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.4,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,56.0,,0.0,,,,P,,,,,,,0.47,,,,1.0,,,0.4,,,
413,O=CN(CC1=CC=CC=C1)C(C)C,CCCC#CCCC,O=C1N(CC2=CC=CC=C2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.18,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,57.0,,0.0,,,,P,,,,,,,0.73,,,,1.0,,,0.4,,,
414,O=CN(C(C)(C)CC)CCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC)C[C@H](C2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.23,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,58.0,,0.0,,,,P,,,,,,,0.27,,,,1.0,,,0.4,,,
415,O=CN(C(C)(C)CC(C)(C)C)CCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC(C)(C)C)C[C@H](C2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.2,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,59.0,,0.0,,,,P,,,,,,,0.33,,,,1.0,,,0.4,,,
416,O=CN(C(C)(C)CC(C)(C)C)CCCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC(C)(C)C)C[C@H](CC2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.17,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,60.0,,0.0,,,,P,,,,,,,0.05,,,,1.0,,,0.4,,,
417,O=CN(C1CCC1)C2CCC2,CCCC#CCCC,O=C1N(C2CCC2)[C@H](CC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,R,,,,,0.72,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,61.0,,0.0,,,,P,,,,,,,0.35,,,,1.0,,,0.4,,,
418,CC(C)N(C(C)C1=CC=CC=C1)C=O,CCCC#CCCC,O=C1C(CCC)=C(CCC)C[C@@H](C)N1[C@H](C)C2=CC=CC=C2,O=C1C(CCC)=C(CCC)C[C@H](C)N1[C@H](C)C2=CC=CC=C2,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,0.85,,,,,"1-isopropyl-6-phenyl-3,4-dipropyl-5,6-dihydropyridin-2(1H)-one",,0.08,R,0.14,,,,0.07,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,62.0,0.07,0.0,,S,,P,,,,,,,0.94,,,0.89,4.0,,,0.4,,,
419,O=CN(C1CCCC1)C2CCCC2,CCCC#CCCC,O=C1N(C2CCCC2)C(CCC3)C3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,,,,,,0.76,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,63.0,,0.0,,,,P,,,,,,,0.54,,,,1.0,,,0.4,,,
420,CC(C)N(C([H])=O)CC1=CC=CC=N1,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,,,,,,,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,64.0,,0.0,,,,P,,,,,,,,,,,1.0,,,0.4,,,
421,CC(C)N(C([H])=O)CC1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC=C1,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,,,,,,,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,65.0,,0.0,,,,P,,,,,,,,,,,1.0,,,0.4,,,
422,CC(C)N(C([H])=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,80,,,,,,,,,0.08,,,,,,,0.5,0.0,,,Ni,,,0.2,,2.0,,True,,66.0,,0.0,,,,P,,,,,,,,,,,1.0,,,0.4,,,
423,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,C[Al](C)Cl,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,100,,,,,,,,,0.08,R,,,,,0.0,0.5,0.0,,,Ni,,,0.2,,12.0,,True,,67.0,,0.0,,,,P,,,,,,,,,,,1.0,,,0.4,,,
424,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,C[Al](C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,100,,,,,,,,,0.08,R,,,,,0.36,0.5,0.0,,,Ni,,,0.2,,12.0,,True,,68.0,,0.0,,,,P,,,,,,,0.87,,,,1.0,,,0.4,,,
425,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC[Al](CC)CC,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,100,,,,,,,,,0.08,R,,,,,0.64,0.5,0.0,,,Ni,,,0.2,,12.0,,True,,69.0,,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
426,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1.0,20,,100,,,,,,,,,0.08,R,,,,,0.92,0.5,0.0,,,Ni,,,0.2,,12.0,,True,,70.0,,0.0,,,,P,,,,,,,0.9,,,,1.0,,,0.4,,,
